country,category,equipment,equipment_origin,text,source
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"258 and 259, destroyed",https://i.postimg.cc/CxhFS76S/1103-kamaz-2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"1, damaged",https://i.postimg.cc/D0HCdSTm/1000-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"95, captured",https://i.postimg.cc/Dw2RWnRJ/2022-09-15-Ural-4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"117, destroyed",https://i.postimg.cc/Dyccvvvy/u4.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"187, destroyed",https://i.postimg.cc/DzTbNJnf/1001.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"293, destroyed",https://i.postimg.cc/F1tTM53g/2022-09-16-Ural-4320-2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"265, destroyed",https://i.postimg.cc/FFZSvJ8j/1157-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"1, damaged and captured",https://i.postimg.cc/FFkvLZYn/1016.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"222 and 223, destroyed",https://i.postimg.cc/FH2BTfkD/1100_Ural-4320_2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"54, destroyed",https://i.postimg.cc/FHZGNpn5/b1.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"227, 228 and 229, destroyed",https://i.postimg.cc/FK3n89jm/1104_Ural-4320_3x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"85, destroyed",https://i.postimg.cc/FKFmkXSj/1014.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"179, destroyed",https://i.postimg.cc/FKSCq5gR/1111-kamaz.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"242, destroyed",https://i.postimg.cc/Fs6WKfpN/1110_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"17, captured",https://i.postimg.cc/Fs9dYTXf/3331.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"52, captured",https://i.postimg.cc/FzLk3HcB/g43.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"96, captured",https://i.postimg.cc/G2dYVCTC/1017-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"140, destroyed",https://i.postimg.cc/GhSHJVzx/uural43220.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"12, abandoned",https://i.postimg.cc/GhTrHLBz/1006-Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"261, destroyed",https://i.postimg.cc/GmZ8KPT1/1153-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"48, destroyed",https://i.postimg.cc/HLrDkbY3/dh.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"203, 204 and 205, destroyed",https://i.postimg.cc/HW91jt8H/1090-Ural-4320-3x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"145, destroyed",https://i.postimg.cc/HkhXnjfH/uural44320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"59, destroyed",https://i.postimg.cc/J7ZxZxPv/5gh.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"11, destroyed",https://i.postimg.cc/JnCgn2yN/794.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"42, destroyed",https://i.postimg.cc/JnZmvhs2/u3.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"44, destroyed",https://i.postimg.cc/JtwW43J5/546.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"28, destroyed",https://i.postimg.cc/JzLmCkzr/Screenshot-8933.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"35, destroyed",https://i.postimg.cc/JzT9411T/31.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"25, captured",https://i.postimg.cc/KYNghfZy/cc1.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"78, captured",https://i.postimg.cc/KcH8L1W4/1016-ural4620.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"294, destroyed",https://i.postimg.cc/KzLvSryB/2022-09-12-306353023-1506025769849683-7645808265423419642-n.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"94, captured",https://i.postimg.cc/KzT98KW4/1009-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"120, 121 and 122, destroyed",https://i.postimg.cc/L5xhWbSR/urall43320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"249, destroyed",https://i.postimg.cc/L6GDpc4s/1121_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"83, captured",https://i.postimg.cc/L6vZbdnC/1002-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"24, destroyed",https://i.postimg.cc/L6z7w58H/331.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"20, destroyed",https://i.postimg.cc/LX7pNThh/5h8.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"33, destroyed by Bayraktar TB2",https://i.postimg.cc/LsmnzMrK/13.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"149, destroyed",https://i.postimg.cc/MHfnmJF9/1000-1x-Ural-4320-1x-GAZ-Patriot-and-1x-UAZ-452.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"41, destroyed",https://i.postimg.cc/MHwxS8RK/u2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"206, destroyed",https://i.postimg.cc/MHx1D74G/1148-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"80 and 81, destroyed",https://i.postimg.cc/MK3d7317/2-urall.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"54, captured",https://i.postimg.cc/MT3RB1JY/4f70.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"268, destroyed",https://i.postimg.cc/MTD1Lqjf/1007-UAZ-515195-Esaul.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"194, destroyed",https://i.postimg.cc/MZvN59gR/1001.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"4, damaged",https://i.postimg.cc/NF1WZv0L/1002-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"176 and 177, destroyed",https://i.postimg.cc/NFWdGwP0/1003.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"82, captured",https://i.postimg.cc/NMMwjChb/1024-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"98, destroyed",https://i.postimg.cc/NMb9FV6s/1005.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"114, destroyed",https://i.postimg.cc/NjfkL3F8/t3.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"30, captured",https://i.postimg.cc/P5MHH4Mc/887.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"150, destroyed",https://i.postimg.cc/Pr68VPfZ/uurrall4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"34 and 35, captured",https://i.postimg.cc/QCrpmd5R/3.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"19, captured",https://i.postimg.cc/QMJ8sWbG/n43.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"95 and 96, destroyed",https://i.postimg.cc/QMQQyfKn/urall.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"107, destroyed",https://i.postimg.cc/QMY4XXqW/4.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"19, destroyed",https://i.postimg.cc/QMknpc1R/uk.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"250, 251 and 252, destroyed",https://i.postimg.cc/Qd5bxfVJ/1122_Ural-4320_3x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"112, destroyed",https://i.postimg.cc/Qtq3gwTV/ff41.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"22, captured",https://i.postimg.cc/QtzDC1Gd/3d2.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"6, captured",https://i.postimg.cc/R0C7W7V9/4317.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"7, abandoned",https://i.postimg.cc/R0KVpG33/Screenshot-8272.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"199, destroyed",https://i.postimg.cc/RVW6CgNm/1004.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"13, captured",https://i.postimg.cc/RZ3JXWWs/43.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"224, destroyed",https://i.postimg.cc/RZ3Y11hW/1101_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"45, destroyed",https://i.postimg.cc/SKrj0sLS/u9.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"46, captured",https://i.postimg.cc/SR1yPs6s/f2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"8, captured",https://i.postimg.cc/SRTJGKGs/417.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"123, destroyed",https://i.postimg.cc/SRpfPFXk/1147-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"5, abandoned",https://i.postimg.cc/SRsdSqzn/1117_Ural-4320_abandoned.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"152, destroyed",https://i.postimg.cc/T1NY05j3/uuuraall4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"182, destroyed",https://i.postimg.cc/T1vGrWhq/1019-ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"162, destroyed",https://i.postimg.cc/T1yk4ZMv/2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"73, captured",https://i.postimg.cc/T2gv7c8d/1146-ural-capt.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"10, destroyed",https://i.postimg.cc/T38nZMBJ/5783.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"240, destroyed",https://i.postimg.cc/TP6cynDM/1123_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"272 and 273, destroyed",https://i.postimg.cc/TPk30Df7/1028-ural4320-2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"243, destroyed",https://i.postimg.cc/TwQQvhh8/1111_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"232 and 233, destroyed",https://i.postimg.cc/V6wHc3Rt/1106_Ural-4320_2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"288, destroyed",https://i.postimg.cc/VLRsg7Sr/1001-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"119, destroyed",https://i.postimg.cc/VLwRPrcV/ural432000000.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"40, captured",https://i.postimg.cc/VNwZpLhm/663.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"247, destroyed",https://i.postimg.cc/VvVR5TjD/1119_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"274, destroyed",https://i.postimg.cc/W1VsfBnF/1002-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"55, destroyed",https://i.postimg.cc/W1jSBC8w/b2.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"174, destroyed",https://i.postimg.cc/W3Jyc8kg/ur.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"180, destroyed",https://i.postimg.cc/W40kG01X/1017-ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"105 and 106, destroyed",https://i.postimg.cc/W41YLD0v/2ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"74, destroyed",https://i.postimg.cc/W4XDj6cN/dd11.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"45, captured",https://i.postimg.cc/WbY733HN/4g.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"85, captured",https://i.postimg.cc/WzByPxtK/1010-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"109, destroyed",https://i.postimg.cc/X7KsrK8W/44.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"202, destroyed",https://i.postimg.cc/XJXdKG76/1012.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"159, 160 and 161, destroyed",https://i.postimg.cc/XJshhfrd/1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"9, destroyed",https://i.postimg.cc/XNdxpWCR/b788.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"183, 184 and 185, destroyed",https://i.postimg.cc/XY1bsPpv/1020-ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"15 and 16, captured",https://i.postimg.cc/Xq2HXNbD/98.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"29, destroyed",https://i.postimg.cc/XvGK77dn/1150-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"173, destroyed",https://i.postimg.cc/XvPPPmpn/e-L-23a-U4-jpg-large.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"69, captured",https://i.postimg.cc/XvYntBf2/1145-ural-capt.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"116, destroyed",https://i.postimg.cc/Y0Kx9jLj/t5.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"215, 216, 217 and 218, destroyed",https://i.postimg.cc/Y0pVQJL7/1098-Ural-4320-4x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"111, destroyed",https://i.postimg.cc/Y9TM6L80/1012.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"40, destroyed",https://i.postimg.cc/YSJMdFCF/u1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"2, damaged",https://i.postimg.cc/YSs02PPZ/k9.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"37, captured",https://i.postimg.cc/Z5GKzh1D/r1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"88, destroyed",https://i.postimg.cc/ZK5wyzvY/uraall4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"157, destroyed",https://i.postimg.cc/ZYH90Cdg/uuuurral4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"132 and 133, destroyed",https://i.postimg.cc/ZnSrmgXd/uu.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"6, abandoned",https://i.postimg.cc/bNYcn21n/1089-Ural-4320-abandoned.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"115, destroyed",https://i.postimg.cc/bYkT504n/t4.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"289 and 290, destroyed",https://i.postimg.cc/br9phscL/Ural-4320-145740-deokupovana-Harkivshhyna-1179-scaled.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"48, captured",https://i.postimg.cc/brjQ7Srg/66522.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"77, destroyed",https://i.postimg.cc/bv8k4t2x/cb.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"79, destroyed",https://i.postimg.cc/bvtCN0DQ/1ural4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"27, captured",https://i.postimg.cc/bwKjNfwx/cc3.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"234, 235, 236 and 237 destroyed",https://i.postimg.cc/c1XkVk8K/1107_Ural-4320_4x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"80, captured",https://i.postimg.cc/cH24yGKf/1027-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"32, captured",https://i.postimg.cc/cHWH5g9M/uuu.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"75, destroyed",https://i.postimg.cc/cHcLYcQg/2dg.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"14 and 15, destroyed",https://i.postimg.cc/d1y6JQnH/b65.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"47, destroyed",https://i.postimg.cc/d3S45wNn/358.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"38, captured",https://i.postimg.cc/dQSXZBB2/74.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"170, destroyed",https://i.postimg.cc/dQdNGcBG/554.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"118, destroyed",https://i.postimg.cc/dVHmC5Zb/ural420.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"254, destroyed",https://i.postimg.cc/fLYfvhzQ/1005-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"136, destroyed",https://i.postimg.cc/fLx98CkT/uural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"89, destroyed",https://i.postimg.cc/fR6CF32k/Ural4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"10, captured",https://i.postimg.cc/fR9PySkK/48.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"137 and 138, destroyed",https://i.postimg.cc/fRLYMYqB/uural43200.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"78, damaged and captured",https://i.postimg.cc/fRrqKKD6/1008-ural4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"248, destroyed",https://i.postimg.cc/fTVC1zNF/1120_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"225, destroyed",https://i.postimg.cc/fTqF0qz4/1102_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"66, destroyed",https://i.postimg.cc/fTxhHRjc/1010.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"207, destroyed",https://i.postimg.cc/fb96s7QG/1092-Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"219, 220 and 221, destroyed",https://i.postimg.cc/fyBPCBY9/1099_Ural-4320_3x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"239, destroyed",https://i.postimg.cc/fyT2Vm1T/1108_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"58, captured",https://i.postimg.cc/g2cq6M8R/df.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"90, captured",https://i.postimg.cc/gJXqx8J5/1002-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"3, abandoned",https://i.postimg.cc/gcZ4B3nc/46.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"108, destroyed",https://i.postimg.cc/gj8Nq3bv/437.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"188, destroyed",https://i.postimg.cc/gkxRLbgp/1002.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"210, destroyed",https://i.postimg.cc/h4rNKPNt/1095-Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"8, destroyed",https://i.postimg.cc/hPY0MfcX/5579.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"52, destroyed",https://i.postimg.cc/hPvXqZ9B/1162-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"74, captured",https://i.postimg.cc/hjpd1JQJ/6j.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"163, 164 and 165, destroyed",https://i.postimg.cc/hjvMXHGQ/3.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"26, captured",https://i.postimg.cc/hvHX130V/cc2.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"43, destroyed by Bayraktar TB2",https://i.postimg.cc/hvNdTMHz/480.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"292, destroyed",https://i.postimg.cc/j553NhRN/2022-09-16-Ural-4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"16, destroyed",https://i.postimg.cc/j5sDNGpb/d33.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"18, captured",https://i.postimg.cc/j5tvNFm9/665.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"141, destroyed",https://i.postimg.cc/jS821GqB/u1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"50 and 51, captured",https://i.postimg.cc/jSm1s8cQ/f57.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"37 and 38, destroyed",https://i.postimg.cc/jjMdTV9K/5y.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"68, 69, 70, 71 and 72, destroyed",https://i.postimg.cc/k4gLXjbV/468.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"21, captured",https://i.postimg.cc/kGGtpJDZ/2dd.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"195, destroyed",https://i.postimg.cc/kGp2FbYL/1001.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"7, captured",https://i.postimg.cc/kMQpDCyN/4689.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"1, abandoned",https://i.postimg.cc/kMY6zXXK/g43.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"146, destroyed",https://i.postimg.cc/kMvS8TkT/uurall.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"256, destroyed",https://i.postimg.cc/m2kFLGvZ/1009-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"12, captured",https://i.postimg.cc/mDnbcYkV/428.png
